"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lor[8,12]",0.807481471665473,1.18793360214521,-1.52267373109203,0.0784229175805813,0.812881890423216,1.55125891607789,3.11175582899525,1.0006282512671,3000
"lor[9,12]",0.62721857796703,1.20109939260186,-1.7896211977489,-0.110845016896751,0.647892333002339,1.38098182294601,3.02312633725579,1.0017852831866,1600
"lor[10,12]",0.651518392887962,0.920868440504752,-1.18318076758583,0.154742886346084,0.650910533957166,1.13189691653929,2.4662329097424,1.00131769785327,2400
"lor[11,12]",0.628888366845022,1.33555431278617,-2.05181116932606,-0.148884853872804,0.63915023937995,1.41462716666559,3.37933337822981,1.00066015504299,3000
"lor[1,13]",-0.335188245571753,1.31697489713309,-2.90986850844613,-1.16861678885941,-0.361278261212651,0.562758884668718,2.2331614983878,1.00163568175847,1800
"lor[2,13]",0.282317317081438,1.71871622885881,-3.15054121772988,-0.840315780383469,0.29530029894998,1.3981754035875,3.6765391019605,1.00173798416549,1700
"lor[3,13]",2.00356590998944,1.41975364096471,-0.751521510211212,1.11211727791833,1.99955665014924,2.95751934275792,4.73901229963452,1.00097965145966,3000
"lor[4,13]",1.25017234182889,1.54367377601351,-1.70999649231641,0.265465483184327,1.26364423934043,2.26203985405589,4.29448965207472,1.00158121816663,1800
"lor[5,13]",0.78538768558402,1.4299652726951,-2.09994592380048,-0.144160204244106,0.792865720209252,1.74673794802764,3.453449508025,1.00198644473783,1300
"lor[6,13]",1.16299956588667,1.63460186088868,-2.10312762230967,0.08551370954125,1.1760489464012,2.25345552581734,4.40989572532782,1.002184524017,1200
"lor[7,13]",0.668350753440762,1.37577757561408,-2.12465292562957,-0.218674630233548,0.665319656003538,1.55890412497791,3.35672608387005,1.00063488233521,3000
"lor[8,13]",1.02036974098959,1.66353928445163,-2.27726689307547,-0.0595188870811328,1.06519593123503,2.09224320489709,4.24251250255649,1.00078916050133,3000
